3005383,332.86075,-20.156,60210.08338,23.77989,60,0.00646,1.03548,g
3005420,332.47175,-26.425,60210.08463,23.77989,60,0.00695,1.01809,g
3005401,332.64175,-23.28,60210.08713,23.77989,60,0.00692,1.02186,g
3005419,331.63475,-24.895,60210.09088,23.77989,60,0.00565,1.01298,g
3005390,338.99275,-30.731,60210.09213,23.77989,60,0.00609,1.02709,g
3005361,341.68475,-28.835,60210.09463,23.77989,60,0.00595,1.03493,g
3005348,342.54475,-27.136,60210.09713,23.77989,60,0.0058,1.03659,g
3013897,343.50875,-22.363,60210.09963,23.77989,60,0.0057,1.047,g
3005406,337.11475,-30.894,60210.10213,23.77989,60,0.00565,1.01103,g
3005440,332.37475,-29.589,60210.10588,23.77989,60,0.0053,1.00166,g
3005422,334.25975,-29.492,60210.10838,23.77989,60,0.00518,1.00263,g
3005423,335.22375,-31.029,60210.11088,23.77989,60,0.00493,1.00265,g
3005441,333.31875,-31.135,60210.11338,23.77989,60,0.0049,1.00054,g
3005407,338.15775,-32.42,60210.11588,23.77989,60,0.00474,1.00456,g
3013879,344.38075,-23.793,60210.11838,23.77989,60,0.00476,1.02196,g
3013916,343.64775,-19.326,60210.11963,23.77989,60,0.00523,1.03166,g
3013878,345.34875,-22.16,60210.12213,23.77989,60,0.00507,1.02487,g
2013958,342.185,-14.898,60210.12463,23.77989,60,0.00507,1.04347,g
3013922,334.85975,-16.951,60210.12713,23.77989,60,0.00501,1.02801,g
3013900,333.86375,-18.551,60210.12963,23.77989,60,0.00492,1.02285,g
3005439,331.47775,-28.046,60210.13213,23.77989,60,0.00461,1.00595,g
3005424,336.24475,-32.566,60210.13463,23.77989,60,0.00457,1.00166,g
3005402,333.46075,-24.799,60210.13713,23.77989,60,0.00454,1.00971,g
3005400,331.84975,-21.763,60210.14088,23.77989,60,0.00424,1.02245,g
2013981,337.794,-13.672,60210.14338,23.77989,60,0.00401,1.04633,g
2013994,339.571,-13.568,60210.14463,23.77989,60,0.00423,1.04552,g
3013915,344.64375,-17.745,60210.14713,23.77989,60,0.00418,1.02464,g
2013977,341.363,-13.46,60210.14963,23.77989,60,0.00413,1.04613,g
3013936,343.80975,-16.326,60210.15213,23.77989,60,0.00402,1.03081,g
2013935,344.005,-14.772,60210.15588,23.77989,60,0.00379,1.03889,g
3013964,337.61275,-15.252,60210.15838,23.77989,60,0.00365,1.0493,g
3013896,344.49075,-20.746,60210.16088,23.77989,60,0.00347,1.01613,g
3005375,340.85775,-30.541,60210.16213,23.77989,60,0.00416,1.00753,g
3005391,340.05475,-32.246,60210.16463,23.77989,60,0.00399,1.01143,g
3005338,344.37375,-26.904,60210.16713,23.77989,60,0.00394,1.00662,g
3013861,346.22575,-23.57,60210.16963,23.77989,60,0.00357,1.0106,g
3005349,343.51975,-28.608,60210.17213,23.77989,60,0.00355,1.01003,g
3013980,339.38875,-15.14,60210.17588,23.77989,60,0.00332,1.06563,g
3013945,335.84775,-15.356,60210.17838,23.77989,60,0.00316,1.08606,g
3013895,345.48675,-19.154,60210.18088,23.77989,60,0.00312,1.033,g
3005362,342.70975,-30.324,60210.18338,23.77989,60,0.00327,1.02249,g
3005421,333.34475,-27.957,60210.18463,23.77989,60,0.00345,1.07014,g
3005408,339.26775,-33.944,60210.18838,23.77989,60,0.00301,1.04371,g
